N,base,cutoff,factor_pair,factor_success,factors_used_only_posthoc,failure_counts,instance_id,noise_axis,noise_setting,order_success,realization,runtime_seconds,shot_seed,shots,stochastic_setting
55,2,11,,False,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,False,4,3.370799822732806e-05,2330072505,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,4,3.229100548196584e-05,2330073505,2,False
55,2,11,"[5, 11]",True,True,"{""zero_phase"": 2}",55:2,baseline,baseline,True,4,5.149999924469739e-05,2330079505,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",55:2,baseline,baseline,True,4,8.045899448916316e-05,2330087505,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,5,3.316700167488307e-05,2330072506,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,5,3.370799822732806e-05,2330073506,2,False
55,2,11,"[5, 11]",True,True,"{""zero_phase"": 1}",55:2,baseline,baseline,True,5,5.562500155065209e-05,2330079506,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,5,8.237500151153654e-05,2330087506,16,False
55,2,11,,False,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,False,6,3.012499655596912e-05,2330072507,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,6,3.491601091809571e-05,2330073507,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,6,6.049999501556158e-05,2330079507,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 5, ""zero_phase"": 1}",55:2,baseline,baseline,True,6,7.329099753405899e-05,2330087507,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,7,3.15000070258975e-05,2330072508,1,False
55,2,11,"[5, 11]",True,True,"{""zero_phase"": 1}",55:2,baseline,baseline,True,7,3.174999437760562e-05,2330073508,2,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,7,5.716600571759045e-05,2330079508,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,7,8.499999239575118e-05,2330087508,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,8,3.199999628122896e-05,2330072509,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,8,3.258298966102302e-05,2330073509,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",55:2,baseline,baseline,True,8,5.3625000873580575e-05,2330079509,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,8,9.120900358539075e-05,2330087509,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,9,3.2083000405691564e-05,2330072510,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,9,3.554200520738959e-05,2330073510,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,9,5.658299778588116e-05,2330079510,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 4}",55:2,baseline,baseline,True,9,9.054099791683257e-05,2330087510,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,10,3.3333999454043806e-05,2330072511,1,False
55,2,11,"[5, 11]",True,True,"{""zero_phase"": 1}",55:2,baseline,baseline,True,10,3.287498839199543e-05,2330073511,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3}",55:2,baseline,baseline,True,10,5.2458999562077224e-05,2330079511,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 4}",55:2,baseline,baseline,True,10,7.937500777188689e-05,2330087511,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,11,3.283399564679712e-05,2330072512,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,11,3.541700425557792e-05,2330073512,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,11,5.26670046383515e-05,2330079512,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,11,8.462500409223139e-05,2330087512,16,False
55,2,11,,False,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,False,12,2.995898830704391e-05,2330072513,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,12,3.479099541436881e-05,2330073513,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 4}",55:2,baseline,baseline,True,12,4.73749969387427e-05,2330079513,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 5}",55:2,baseline,baseline,True,12,8.200001320801675e-05,2330087513,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,13,3.591600398067385e-05,2330072514,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,13,3.924999327864498e-05,2330073514,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,13,6.120899342931807e-05,2330079514,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3}",55:2,baseline,baseline,True,13,8.40419961605221e-05,2330087514,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,14,3.3125004847534e-05,2330072515,1,False
55,2,11,,False,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,False,14,3.037501301150769e-05,2330073515,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",55:2,baseline,baseline,True,14,5.124999734107405e-05,2330079515,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 3}",55:2,baseline,baseline,True,14,7.20000098226592e-05,2330087515,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,15,3.258300421293825e-05,2330072516,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,15,3.354198997840285e-05,2330073516,2,False
55,2,11,"[5, 11]",True,True,"{""zero_phase"": 1}",55:2,baseline,baseline,True,15,5.649999366141856e-05,2330079516,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",55:2,baseline,baseline,True,15,7.720901339780539e-05,2330087516,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,16,3.6999990697950125e-05,2330072517,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,16,6.908300565555692e-05,2330073517,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,16,7.38340022508055e-05,2330079517,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,16,8.716699085198343e-05,2330087517,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,17,3.495901182759553e-05,2330072518,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,17,3.587499668356031e-05,2330073518,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",55:2,baseline,baseline,True,17,5.141600558999926e-05,2330079518,8,False
55,2,11,"[5, 11]",True,True,"{""zero_phase"": 1}",55:2,baseline,baseline,True,17,7.870800618547946e-05,2330087518,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,18,3.120901237707585e-05,2330072519,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,18,3.383299917913973e-05,2330073519,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,18,5.662499461323023e-05,2330079519,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",55:2,baseline,baseline,True,18,9.26670036278665e-05,2330087519,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,19,3.3499993151053786e-05,2330072520,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,19,3.804200969170779e-05,2330073520,2,False
55,2,11,"[5, 11]",True,True,"{""zero_phase"": 1}",55:2,baseline,baseline,True,19,5.6333999964408576e-05,2330079520,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 3}",55:2,baseline,baseline,True,19,7.624999852851033e-05,2330087520,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,20,3.02909902529791e-05,2330072521,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,20,3.9083999581635e-05,2330073521,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3}",55:2,baseline,baseline,True,20,5.124999734107405e-05,2330079521,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 4, ""zero_phase"": 1}",55:2,baseline,baseline,True,20,7.633300265297294e-05,2330087521,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,21,3.575001028366387e-05,2330072522,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,21,3.558400203473866e-05,2330073522,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3}",55:2,baseline,baseline,True,21,4.758400609716773e-05,2330079522,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",55:2,baseline,baseline,True,21,7.554198964498937e-05,2330087522,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,22,2.950000634882599e-05,2330072523,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,22,3.212499723304063e-05,2330073523,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",55:2,baseline,baseline,True,22,4.7666995669715106e-05,2330079523,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3}",55:2,baseline,baseline,True,22,7.512498996220529e-05,2330087523,16,False
55,2,11,,False,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,False,23,2.8125010430812836e-05,2330072524,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,23,3.329200262669474e-05,2330073524,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,23,5.029099702369422e-05,2330079524,8,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,23,7.741698937024921e-05,2330087524,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,24,3.22920095641166e-05,2330072525,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,24,3.341700357850641e-05,2330073525,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,24,5.099999543745071e-05,2330079525,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 3}",55:2,baseline,baseline,True,24,7.05419952282682e-05,2330087525,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,25,2.9499991796910763e-05,2330072526,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,25,2.950000634882599e-05,2330073526,2,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,25,5.166699702385813e-05,2330079526,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,25,7.720800931565464e-05,2330087526,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,26,2.9666000045835972e-05,2330072527,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,26,3.058300353586674e-05,2330073527,2,False
55,2,11,"[5, 11]",True,True,"{""zero_phase"": 1}",55:2,baseline,baseline,True,26,5.270799738354981e-05,2330079527,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,26,8.024999988265336e-05,2330087527,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,27,3.216600453015417e-05,2330072528,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,27,3.4500000765547156e-05,2330073528,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",55:2,baseline,baseline,True,27,4.5083987060934305e-05,2330079528,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 2}",55:2,baseline,baseline,True,27,7.124998955987394e-05,2330087528,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,28,3.1458010198548436e-05,2330072529,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,28,3.5250006476417184e-05,2330073529,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",55:2,baseline,baseline,True,28,5.337499896995723e-05,2330079529,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",55:2,baseline,baseline,True,28,7.704200106672943e-05,2330087529,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,29,3.137500607408583e-05,2330072530,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,29,3.333299537189305e-05,2330073530,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,29,5.704099021386355e-05,2330079530,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3}",55:2,baseline,baseline,True,29,7.79999973019585e-05,2330087530,16,False
55,2,11,,False,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,False,30,2.8040987672284245e-05,2330072531,1,False
55,2,11,,False,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,False,30,2.8624999686144292e-05,2330073531,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",55:2,baseline,baseline,True,30,4.837500455323607e-05,2330079531,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",55:2,baseline,baseline,True,30,7.741599984001368e-05,2330087531,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,31,3.1625007977709174e-05,2330072532,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,31,3.2540992833673954e-05,2330073532,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,31,5.137499829288572e-05,2330079532,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,31,7.999999797903001e-05,2330087532,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,32,3.1042000045999885e-05,2330072533,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,32,3.1291987397708e-05,2330073533,2,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,32,5.387500277720392e-05,2330079533,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,32,8.087500464171171e-05,2330087533,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,33,3.137500607408583e-05,2330072534,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,33,3.441600711084902e-05,2330073534,2,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,33,5.887499719392508e-05,2330079534,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,33,8.770800195634365e-05,2330087534,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,34,3.129099786747247e-05,2330072535,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,34,3.375000960659236e-05,2330073535,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,34,5.158298881724477e-05,2330079535,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 2}",55:2,baseline,baseline,True,34,7.03330006217584e-05,2330087535,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,35,2.995799877680838e-05,2330072536,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,35,3.3082993468269706e-05,2330073536,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,35,5.2584000513888896e-05,2330079536,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",55:2,baseline,baseline,True,35,7.733299571555108e-05,2330087536,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,36,3.1458999728783965e-05,2330072537,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,36,3.4791999496519566e-05,2330073537,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 4}",55:2,baseline,baseline,True,36,4.804099444299936e-05,2330079537,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 5}",55:2,baseline,baseline,True,36,7.154099876061082e-05,2330087537,16,False
55,2,11,,False,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,False,37,2.7834001230075955e-05,2330072538,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,37,3.2334006391465664e-05,2330073538,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",55:2,baseline,baseline,True,37,5.954100925009698e-05,2330079538,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 2}",55:2,baseline,baseline,True,37,0.00017070799367502332,2330087538,16,False
55,2,11,,False,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,False,38,4.891699063591659e-05,2330072539,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,38,3.9083999581635e-05,2330073539,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",55:2,baseline,baseline,True,38,5.949998740106821e-05,2330079539,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 2}",55:2,baseline,baseline,True,38,7.670800550840795e-05,2330087539,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,39,3.2540992833673954e-05,2330072540,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,39,3.3374992199242115e-05,2330073540,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",55:2,baseline,baseline,True,39,4.962499951943755e-05,2330079540,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 4}",55:2,baseline,baseline,True,39,7.262500002980232e-05,2330087540,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,40,3.112498961854726e-05,2330072541,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,40,3.354200453031808e-05,2330073541,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,40,4.874999285675585e-05,2330079541,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",55:2,baseline,baseline,True,40,7.620800170116127e-05,2330087541,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,41,3.166700480505824e-05,2330072542,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,41,3.087500226683915e-05,2330073542,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,41,4.975000047124922e-05,2330079542,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3}",55:2,baseline,baseline,True,41,7.362499309238046e-05,2330087542,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,42,2.9750008252449334e-05,2330072543,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,42,3.070800448767841e-05,2330073543,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",55:2,baseline,baseline,True,42,4.9708003643900156e-05,2330079543,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",55:2,baseline,baseline,True,42,7.479199848603457e-05,2330087543,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,43,2.9834001907147467e-05,2330072544,1,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,43,3.358299727551639e-05,2330073544,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,43,5.383299139793962e-05,2330079544,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 2}",55:2,baseline,baseline,True,43,7.150000601541251e-05,2330087544,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,44,3.0292008887045085e-05,2330072545,1,False
55,2,11,"[5, 11]",True,True,"{""zero_phase"": 1}",55:2,baseline,baseline,True,44,3.024999750778079e-05,2330073545,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",55:2,baseline,baseline,True,44,4.4208994950167835e-05,2330079545,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 2}",55:2,baseline,baseline,True,44,8.441699901595712e-05,2330087545,16,False
55,2,11,"[5, 11]",True,True,{},55:2,baseline,baseline,True,45,3.008400381077081e-05,2330072546,1,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,45,2.9625007300637662e-05,2330073546,2,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,True,45,4.9458001740276814e-05,2330079546,8,False
55,2,11,"[5, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",55:2,baseline,baseline,True,45,7.045798702165484e-05,2330087546,16,False
55,2,11,,False,True,"{""no_verified_order"": 1}",55:2,baseline,baseline,False,46,2.8125010430812836e-05,2330072547,1,False
