N,ablation_label,factor_success_curve,factor_success_rate,factor_success_standard_error,factor_successes,marginal_prefix_factor_success_rate,mean_resource_batch_generation_runtime_seconds_shared_cell,mean_resource_coefficient_bound,mean_resource_deleted_rows,mean_resource_duplicate_relation_nodes,mean_resource_enumeration_rows,mean_resource_extra_samples_used,mean_resource_fourier_precision_bits,mean_resource_input_samples,mean_resource_l0_generators_discovered,mean_resource_lattice_dimension,mean_resource_max_support,mean_resource_modular_relation_checks,mean_resource_node_budget,mean_resource_node_budget_exhausted,mean_resource_nodes_generated,mean_resource_nodes_visited,mean_resource_peak_memory_estimate_bytes,mean_resource_posthoc_gap_candidates,mean_resource_posthoc_gap_runtime_seconds,mean_resource_posthoc_root_classification_runtime_seconds,mean_resource_projected_rows_checked,mean_resource_quantum_circuit_equivalent_executions,mean_resource_reductions,mean_resource_root_classifications,mean_resource_runtime_seconds,mean_resource_rv_filter_iterations,mean_resource_rv_filter_peak_memory_estimate_bytes,mean_resource_rv_filter_reductions,mean_resource_rv_filter_runtime_seconds,mean_resource_suppressed_l0_nodes,mean_resource_total_classical_time_to_factor_or_censor_seconds,mean_resource_verified_relations,mean_resource_zero_projection_nodes,mean_sample_to_first_factor_among_successes,method,model,replicates,sample_count,target_p_sample_threshold,target_p_sample_threshold_censor_value,target_p_sample_threshold_censored,target_recovery_probability
6557,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,,0.0,,,,6.0,,,10.0,,1.21875,,,1.21875,1.21875,13243.75,,,,1.21875,7.0,1.0,1.0,0.002554447941292892,,,,,,0.002554447941292892,,,7.0,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,7,7,7,False,0.8
6557,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,,0.0,,,,6.0,,,11.0,,1.09375,,,1.09375,1.09375,15772.71875,,,,1.09375,8.0,1.0,1.0,0.003301393149740761,,,,,,0.002554447941292892,,,7.0,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,8,7,7,False,0.8
6557,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,,0.0,,,,6.0,,,12.0,,1.03125,,,1.03125,1.03125,18525.46875,,,,1.03125,9.0,1.0,1.0,0.004113144657821977,,,,,,0.002554447941292892,,,7.0,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,9,7,7,False,0.8
6557,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,,0.0,,,,6.0,,,13.0,,1.0,,,1.0,1.0,21500.78125,,,,1.0,10.0,1.0,1.0,0.005031795531976968,,,,,,0.002554447941292892,,,7.0,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,10,7,7,False,0.8
6557,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,,0.0,,,,6.0,,,14.0,,1.0,,,1.0,1.0,24698.4375,,,,1.0,11.0,1.0,1.0,0.005952320370852249,,,,,,0.002554447941292892,,,7.0,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,11,7,7,False,0.8
6557,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,0.5625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.4375,50.0,1.0,772.0,50.0,239890.875,17968.0,0.021914907500104164,,,7.0,1.0,1.65625,0.036768712217963184,,,,,0.0,0.036768712217963184,1.65625,0.0,7.0,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,7,7,7,False,0.8
6557,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,1.34375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.65625,50.0,1.0,772.0,50.0,242292.34375,17968.0,0.021926815157712554,,,8.0,1.0,1.8125,0.03772490503251902,,,,,0.0,0.036768712217963184,1.8125,0.0,7.0,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,8,7,7,False,0.8
6557,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,2.0,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.0,50.0,1.0,772.0,50.0,244936.71875,17968.0,0.021908876344241435,,,9.0,1.0,1.9375,0.038966999938566005,,,,,0.0,0.036768712217963184,1.9375,0.0,7.0,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,9,7,7,False,0.8
6557,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,1.78125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,48.21875,50.0,1.0,772.0,50.0,247969.40625,17968.0,0.021806450620715623,,,10.0,1.0,2.0,0.04068207824457204,,,,,0.0,0.036768712217963184,2.0,0.0,7.0,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,10,7,7,False,0.8
6557,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,3.59375,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.375,50.0,1.0,772.0,50.0,250790.9375,17968.0,0.02184223178664979,,,11.0,1.0,2.0,0.04133656126214191,,,,,0.0,0.036768712217963184,2.0,0.03125,7.0,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,11,7,7,False,0.8
6557,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,0.5625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.4375,50.0,1.0,772.0,50.0,239890.875,,,,,7.0,1.0,1.65625,0.014782696684051189,,,,,0.0,0.014782696684051189,1.65625,0.0,7.0,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,7,7,7,False,0.8
6557,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.014782696684051189,0.0,0.0,7.0,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,8,7,7,False,0.8
6557,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.014782696684051189,0.0,0.0,7.0,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,9,7,7,False,0.8
6557,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.014782696684051189,0.0,0.0,7.0,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,10,7,7,False,0.8
6557,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.014782696684051189,0.0,0.0,7.0,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,11,7,7,False,0.8
6557,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,0.5625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.4375,50.0,1.0,772.0,50.0,239890.875,,,7.664059012313373e-06,,7.0,1.0,0.0,0.014697032458570902,,,,,0.0,0.014697032458570902,1.65625,0.0,7.0,root_blind_search_posthoc_roots,B_exact_finite_discrete_gaussian,32,7,7,7,False,0.8
6557,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,1.34375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.65625,50.0,1.0,772.0,50.0,242292.34375,,,8.07306969363708e-06,,8.0,1.0,0.0,0.015755121283291373,,,,,0.0,0.014697032458570902,1.8125,0.0,7.0,root_blind_search_posthoc_roots,B_exact_finite_discrete_gaussian,32,8,7,7,False,0.8
6557,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,2.0,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.0,50.0,1.0,772.0,50.0,244936.71875,,,8.321594577864744e-06,,9.0,1.0,0.0,0.017010454430419486,,,,,0.0,0.014697032458570902,1.9375,0.0,7.0,root_blind_search_posthoc_roots,B_exact_finite_discrete_gaussian,32,9,7,7,False,0.8
6557,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,1.78125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,48.21875,50.0,1.0,772.0,50.0,247969.40625,,,8.863347829901613e-06,,10.0,1.0,0.0,0.018123399815522134,,,,,0.0,0.014697032458570902,2.0,0.0,7.0,root_blind_search_posthoc_roots,B_exact_finite_discrete_gaussian,32,10,7,7,False,0.8
6557,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,3.59375,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.375,50.0,1.0,772.0,50.0,250790.9375,,,8.649749361211434e-06,,11.0,1.0,0.0,0.0200926093129965,,,,,0.0,0.014697032458570902,2.0,0.03125,7.0,root_blind_search_posthoc_roots,B_exact_finite_discrete_gaussian,32,11,7,7,False,0.8
6557,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,,,,,,6.0,,,10.0,,,,,10.0,10.0,13243.75,,,,,7.0,1.0,,0.0037118215586815495,,,,,,0.0037118215586815495,,,7.0,standard_regev_LLL_basis_endpoint,B_exact_finite_discrete_gaussian,32,7,7,7,False,0.8
6557,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,,,,,,6.0,,,11.0,,,,,11.0,11.0,15772.71875,,,,,8.0,1.0,,0.0047558722108078655,,,,,,0.0037118215586815495,,,7.0,standard_regev_LLL_basis_endpoint,B_exact_finite_discrete_gaussian,32,8,7,7,False,0.8
6557,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,,,,,,6.0,,,12.0,,,,,12.0,12.0,18525.46875,,,,,9.0,1.0,,0.006092338531743735,,,,,,0.0037118215586815495,,,7.0,standard_regev_LLL_basis_endpoint,B_exact_finite_discrete_gaussian,32,9,7,7,False,0.8
6557,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,,,,,,6.0,,,13.0,,,,,13.0,13.0,21500.78125,,,,,10.0,1.0,,0.007828826657714671,,,,,,0.0037118215586815495,,,7.0,standard_regev_LLL_basis_endpoint,B_exact_finite_discrete_gaussian,32,10,7,7,False,0.8
6557,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,,,,,,6.0,,,14.0,,,,,14.0,14.0,24698.4375,,,,,11.0,1.0,,0.009031399689774844,,,,,,0.0037118215586815495,,,7.0,standard_regev_LLL_basis_endpoint,B_exact_finite_discrete_gaussian,32,11,7,7,False,0.8
6557,compute_matched_stronger_reduction,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,0.4375,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.5625,50.0,1.0,772.0,50.0,239916.0,,,,,7.0,1.0,1.65625,0.012566511710247141,,,,,0.0,0.012566511710247141,1.65625,0.0,7.0,verified_fpylll_BKZ_same_enumeration,B_exact_finite_discrete_gaussian,32,7,7,7,False,0.8
6557,compute_matched_stronger_reduction,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,1.3125,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.6875,50.0,1.0,772.0,50.0,242297.96875,,,,,8.0,1.0,1.8125,0.0129552760408842,,,,,0.0,0.012566511710247141,1.8125,0.0,7.0,verified_fpylll_BKZ_same_enumeration,B_exact_finite_discrete_gaussian,32,8,7,7,False,0.8
6557,compute_matched_stronger_reduction,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,1.96875,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.03125,50.0,1.0,772.0,50.0,244942.78125,,,,,9.0,1.0,1.9375,0.013374030029808637,,,,,0.0,0.012566511710247141,1.9375,0.0,7.0,verified_fpylll_BKZ_same_enumeration,B_exact_finite_discrete_gaussian,32,9,7,7,False,0.8
6557,compute_matched_stronger_reduction,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,1.9375,6.0,0.0,6.0,10.0,0.0,13.0,3.0,48.0625,50.0,1.0,772.0,50.0,247936.46875,,,,,10.0,1.0,2.0,0.014242954403016483,,,,,0.0,0.012566511710247141,2.0,0.0,7.0,verified_fpylll_BKZ_same_enumeration,B_exact_finite_discrete_gaussian,32,10,7,7,False,0.8
6557,compute_matched_stronger_reduction,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.0018517709104344249,2.0,,2.8125,6.0,0.0,6.0,11.0,0.0,14.0,3.0,47.125,50.0,1.0,772.0,50.0,250941.78125,,,,,11.0,1.0,2.0,0.014226070248696487,,,,,0.0,0.012566511710247141,2.0,0.0625,7.0,verified_fpylll_BKZ_same_enumeration,B_exact_finite_discrete_gaussian,32,11,7,7,False,0.8
6557,finite_RV_structured_comparator_not_theorem_backed,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,7.0,0.0,10.0,3.0,50.0,50.0,1.0,772.0,50.0,250478.0625,,,,,11.0,1.0,50.0,0.018515244883019477,2.5,7234.9375,2.5,0.0043772018725576345,0.0,0.02289244675557711,50.0,0.0,11.0,RV_structured_finite_comparator,C_theorem_consistent_noisy_dual,32,11,11,11,False,0.8
6557,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,7.0,0.0,10.0,3.0,50.0,50.0,1.0,772.0,50.0,250478.28125,,,,,7.0,1.0,50.0,0.019298501190860406,,,,,0.0,0.019298501190860406,50.0,0.0,7.0,adaptive_sampling_without_deflation,C_theorem_consistent_noisy_dual,32,7,7,7,False,0.8
6557,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.019298501190860406,0.0,0.0,7.0,adaptive_sampling_without_deflation,C_theorem_consistent_noisy_dual,32,8,7,7,False,0.8
6557,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.019298501190860406,0.0,0.0,7.0,adaptive_sampling_without_deflation,C_theorem_consistent_noisy_dual,32,9,7,7,False,0.8
6557,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.019298501190860406,0.0,0.0,7.0,adaptive_sampling_without_deflation,C_theorem_consistent_noisy_dual,32,10,7,7,False,0.8
6557,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.019298501190860406,0.0,0.0,7.0,adaptive_sampling_without_deflation,C_theorem_consistent_noisy_dual,32,11,7,7,False,0.8
6557,A_short_combinations_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,7.0,0.0,10.0,3.0,50.0,50.0,1.0,772.0,50.0,250478.28125,,,,,7.0,1.0,50.0,0.019298501190860406,,,,,0.0,0.019298501190860406,50.0,0.0,7.0,common_exact_norm_LLL_bounded_enumeration,C_theorem_consistent_noisy_dual,32,7,7,7,False,0.8
6557,A_short_combinations_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,8.0,0.0,11.0,3.0,50.0,50.0,1.0,772.0,50.0,253146.0625,,,,,8.0,1.0,50.0,0.02067664193964447,,,,,0.0,0.019298501190860406,50.0,0.0,7.0,common_exact_norm_LLL_bounded_enumeration,C_theorem_consistent_noisy_dual,32,8,7,7,False,0.8
6557,A_short_combinations_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,9.0,0.0,12.0,3.0,50.0,50.0,1.0,772.0,50.0,256049.78125,,,,,9.0,1.0,50.0,0.023039861967845354,,,,,0.0,0.019298501190860406,50.0,0.0,7.0,common_exact_norm_LLL_bounded_enumeration,C_theorem_consistent_noisy_dual,32,9,7,7,False,0.8
6557,A_short_combinations_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,10.0,0.0,13.0,3.0,50.0,50.0,1.0,772.0,50.0,259188.46875,,,,,10.0,1.0,50.0,0.025630402436945587,,,,,0.0,0.019298501190860406,50.0,0.0,7.0,common_exact_norm_LLL_bounded_enumeration,C_theorem_consistent_noisy_dual,32,10,7,7,False,0.8
6557,A_short_combinations_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,11.0,0.0,14.0,3.0,50.0,50.0,1.0,772.0,50.0,262560.125,,,,,11.0,1.0,50.0,0.02811427727647242,,,,,0.0,0.019298501190860406,50.0,0.0,7.0,common_exact_norm_LLL_bounded_enumeration,C_theorem_consistent_noisy_dual,32,11,7,7,False,0.8
6557,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,,,,,,23.0,,,10.0,,15.375,,,772.0,25.0,238842.78125,,,,,7.0,1.0,15.375,0.025159845121379476,,,,,9.625,0.025159845121379476,,,7.0,complete_sequential_LDAR,C_theorem_consistent_noisy_dual,32,7,7,7,False,0.8
6557,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,,,,,,23.0,,,11.0,,,,,0.0,0.0,,,,,,8.0,0.0,,0.0,,,,,,0.025159845121379476,,,7.0,complete_sequential_LDAR,C_theorem_consistent_noisy_dual,32,8,7,7,False,0.8
6557,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,,,,,,23.0,,,12.0,,,,,0.0,0.0,,,,,,9.0,0.0,,0.0,,,,,,0.025159845121379476,,,7.0,complete_sequential_LDAR,C_theorem_consistent_noisy_dual,32,9,7,7,False,0.8
6557,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,,,,,,23.0,,,13.0,,,,,0.0,0.0,,,,,,10.0,0.0,,0.0,,,,,,0.025159845121379476,,,7.0,complete_sequential_LDAR,C_theorem_consistent_noisy_dual,32,10,7,7,False,0.8
6557,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,,,,,,23.0,,,14.0,,,,,0.0,0.0,,,,,,11.0,0.0,,0.0,,,,,,0.025159845121379476,,,7.0,complete_sequential_LDAR,C_theorem_consistent_noisy_dual,32,11,7,7,False,0.8
6557,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,,0.0,,,,23.0,,,10.0,,1.0,,,1.0,1.0,13854.28125,,,,1.0,7.0,1.0,1.0,0.005816107999635278,,,,,,0.005816107999635278,,,7.0,exact_augmented_row_deflation,C_theorem_consistent_noisy_dual,32,7,7,7,False,0.8
6557,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,,0.0,,,,23.0,,,11.0,,1.0,,,1.0,1.0,16522.0625,,,,1.0,8.0,1.0,1.0,0.0075576157760224305,,,,,,0.005816107999635278,,,7.0,exact_augmented_row_deflation,C_theorem_consistent_noisy_dual,32,8,7,7,False,0.8
6557,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,,0.0,,,,23.0,,,12.0,,1.0,,,1.0,1.0,19425.78125,,,,1.0,9.0,1.0,1.0,0.009464552122153691,,,,,,0.005816107999635278,,,7.0,exact_augmented_row_deflation,C_theorem_consistent_noisy_dual,32,9,7,7,False,0.8
6557,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,,0.0,,,,23.0,,,13.0,,1.0,,,1.0,1.0,22564.46875,,,,1.0,10.0,1.0,1.0,0.011822964779639733,,,,,,0.005816107999635278,,,7.0,exact_augmented_row_deflation,C_theorem_consistent_noisy_dual,32,10,7,7,False,0.8
6557,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,,0.0,,,,23.0,,,14.0,,1.0,,,1.0,1.0,25936.125,,,,1.0,11.0,1.0,1.0,0.013819114625221118,,,,,,0.005816107999635278,,,7.0,exact_augmented_row_deflation,C_theorem_consistent_noisy_dual,32,11,7,7,False,0.8
6557,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,7.0,0.0,10.0,3.0,50.0,50.0,1.0,772.0,50.0,250478.28125,17968.0,0.02192835272035154,,,7.0,1.0,50.0,0.04122685391121195,,,,,0.0,0.04122685391121195,50.0,0.0,7.0,quotient_gap_scoring_only,C_theorem_consistent_noisy_dual,32,7,7,7,False,0.8
6557,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,8.0,0.0,11.0,3.0,50.0,50.0,1.0,772.0,50.0,253146.0625,17968.0,0.021716007840950624,,,8.0,1.0,50.0,0.04239264978059509,,,,,0.0,0.04122685391121195,50.0,0.0,7.0,quotient_gap_scoring_only,C_theorem_consistent_noisy_dual,32,8,7,7,False,0.8
6557,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,9.0,0.0,12.0,3.0,50.0,50.0,1.0,772.0,50.0,256049.78125,17968.0,0.021797293027702835,,,9.0,1.0,50.0,0.04483715499554819,,,,,0.0,0.04122685391121195,50.0,0.0,7.0,quotient_gap_scoring_only,C_theorem_consistent_noisy_dual,32,9,7,7,False,0.8
6557,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,10.0,0.0,13.0,3.0,50.0,50.0,1.0,772.0,50.0,259188.46875,17968.0,0.021754459539806703,,,10.0,1.0,50.0,0.04738486197675229,,,,,0.0,0.04122685391121195,50.0,0.0,7.0,quotient_gap_scoring_only,C_theorem_consistent_noisy_dual,32,10,7,7,False,0.8
6557,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,11.0,0.0,14.0,3.0,50.0,50.0,1.0,772.0,50.0,262560.125,17968.0,0.02184889065028983,,,11.0,1.0,50.0,0.04996316792676225,,,,,0.0,0.04122685391121195,50.0,0.0,7.0,quotient_gap_scoring_only,C_theorem_consistent_noisy_dual,32,11,7,7,False,0.8
6557,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,7.0,0.0,10.0,3.0,50.0,50.0,1.0,772.0,50.0,250478.28125,,,,,7.0,1.0,50.0,0.01851822406933934,,,,,0.0,0.01851822406933934,50.0,0.0,7.0,random_genuine_extra_sample_acquisition,C_theorem_consistent_noisy_dual,32,7,7,7,False,0.8
6557,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.01851822406933934,0.0,0.0,7.0,random_genuine_extra_sample_acquisition,C_theorem_consistent_noisy_dual,32,8,7,7,False,0.8
6557,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.01851822406933934,0.0,0.0,7.0,random_genuine_extra_sample_acquisition,C_theorem_consistent_noisy_dual,32,9,7,7,False,0.8
6557,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.01851822406933934,0.0,0.0,7.0,random_genuine_extra_sample_acquisition,C_theorem_consistent_noisy_dual,32,10,7,7,False,0.8
6557,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.01851822406933934,0.0,0.0,7.0,random_genuine_extra_sample_acquisition,C_theorem_consistent_noisy_dual,32,11,7,7,False,0.8
6557,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,1.0,0.0,32,1.0,0.01914701425084786,2.0,,0.0,6.0,0.0,23.0,7.0,0.0,10.0,3.0,50.0,50.0,1.0,772.0,50.0,250478.28125,,,0.00012516665265138727,,7.0,1.0,0.0,0.01848102475378255,,,,,0.0,0.01848102475378255,50.0,0.0,7.0,root_blind_search_posthoc_roots,C_theorem_consistent_noisy_dual,32,7,7,7,False,0.8
